series,method,home,count,refr,rep,has_pressure,f1,timing_err_min,recall,delay_oracle,delay_obs,cost_min
lidar_upper,local,lidar_upper_5,1,5,30,True,1.0,0.06666666666666667,0.9583333333333334,4.449999999999998,4.516666666666665,0.06666666666666667
lidar_upper,local,lidar_upper_6,1,5,30,True,1.0,0.05,0.9583333333333334,8.839999999999998,8.889999999999999,0.05
lidar_upper,local,lidar_upper_7,1,5,30,True,1.0,0.08333333333333333,0.9375,4.503333333333332,4.586666666666665,0.08333333333333333
lidar_upper,local,lidar_upper_8,1,5,60,True,1.0,0.08333333333333333,0.9791666666666666,5.65,5.733333333333333,0.08333333333333333
lidar_upper,local,lidar_upper_9,1,5,60,True,1.0,0.08333333333333333,0.9791666666666666,5.169999999999998,5.253333333333331,0.08333333333333333
lidar_upper,local,lidar_upper_10,1,5,60,True,1.0,0.08333333333333333,1.0,5.3133333333333335,5.3966666666666665,0.08333333333333333
lidar_upper,local,lidar_upper_11,1,5,60,True,1.0,0.08333333333333333,1.0,9.136666666666667,9.22,0.08333333333333333
lidar_upper,local,lidar_upper_12,1,30,30,True,1.0,0.08333333333333333,0.9791666666666666,12.399999999999999,12.483333333333333,0.08333333333333333
lidar_upper,local,lidar_upper_13,1,30,30,True,1.0,0.08333333333333333,1.0,7.293333333333333,7.376666666666666,0.08333333333333333
lidar_upper,local,lidar_upper_14,1,30,30,True,1.0,0.06666666666666667,0.9583333333333334,12.989999999999995,13.056666666666661,0.06666666666666667
lidar_upper,local,lidar_upper_15,1,30,30,True,1.0,0.08333333333333333,0.9583333333333334,6.253333333333332,6.336666666666665,0.08333333333333333
lidar_upper,local,lidar_upper_16,2,5,0,True,1.0,0.08333333333333333,0.8958333333333334,5.803333333333333,5.895,0.09166666666666667
lidar_upper,local,lidar_upper_17,2,5,0,True,1.0,0.08333333333333333,0.9791666666666666,6.119999999999999,6.203333333333332,0.08333333333333333
lidar_upper,local,lidar_upper_18,2,5,0,True,1.0,0.08333333333333333,0.9791666666666666,8.256666666666664,8.339999999999998,0.08333333333333333
lidar_upper,local,lidar_upper_19,2,5,0,True,1.0,0.08333333333333333,1.0,6.966666666666662,7.049999999999995,0.08333333333333333
lidar_upper,local,lidar_upper_20,2,5,60,True,1.0,0.08333333333333333,0.9791666666666666,7.046666666666665,7.129999999999998,0.08333333333333333
lidar_upper,local,lidar_upper_21,2,5,60,True,1.0,0.08333333333333333,0.9375,7.593333333333333,7.676666666666666,0.08333333333333333
lidar_upper,local,lidar_upper_22,2,5,60,True,1.0,0.05,0.9583333333333334,11.416666666666666,11.483333333333333,0.06666666666666667
lidar_upper,local,lidar_upper_23,2,5,60,True,1.0,0.08333333333333333,1.0,6.683333333333333,6.766666666666666,0.08333333333333333
